age,job_num,marital_num,education_num,default_num,housing_num,loan_num,poutcome_num,duration,campaign,euribor3m
32,1,1,4,0,1,1,0,249,1,4.857
52,3,0,0,0,1,0,1,437,1,1.415
50,8,0,0,1,0,0,0,23,1,4.86
28,1,1,1,0,0,0,0,82,4,4.962
31,2,1,6,0,0,0,0,65,4,4.965
51,3,0,3,0,0,1,0,653,1,4.855
31,3,0,0,0,0,0,1,128,1,1.27
32,4,1,4,0,1,0,0,183,1,1.299
30,2,1,6,0,1,0,0,193,1,0.886
50,1,0,1,0,1,0,0,90,1,4.153
29,1,1,6,0,0,0,0,332,1,4.857
52,10,0,6,0,0,0,0,92,2,4.96
37,10,2,1,0,0,1,0,245,1,4.963
32,1,1,6,0,1,0,0,52,2,4.12
33,4,1,1,0,1,0,0,73,1,4.965
23,2,1,1,0,0,0,0,13,8,1.25
46,3,0,3,0,0,0,0,239,1,4.965
35,10,0,6,0,1,0,0,57,5,1.281
34,3,0,3,0,0,0,0,302,2,4.947
54,2,0,3,0,0,1,0,131,4,4.962
34,3,1,1,0,1,0,0,56,1,1.313
29,3,0,3,1,0,0,0,85,2,4.12
41,2,0,6,0,1,0,1,183,1,1.453
36,10,0,1,0,1,0,0,112,4,4.961
58,5,0,1,0,1,0,2,242,6,0.838
33,4,1,3,0,0,0,0,142,1,4.962
37,6,2,4,0,1,0,1,115,2,1.405
48,3,0,2,1,0,0,0,174,3,4.857
53,8,0,6,0,1,0,0,119,4,4.864
29,3,1,3,0,0,0,0,267,14,4.864
36,4,0,4,0,1,0,0,126,3,4.964
29,4,0,6,0,0,1,0,252,4,4.967
27,2,1,4,0,0,0,0,338,2,4.962
42,3,0,0,0,1,0,0,251,2,4.96
34,6,0,6,0,0,0,0,11,8,1.266
40,2,1,6,0,1,0,0,160,3,4.965
58,5,0,0,0,0,0,0,81,1,4.961
26,3,1,4,1,2,2,0,392,2,4.962
35,3,0,1,0,1,1,0,83,1,4.857
36,4,1,4,0,0,0,0,85,2,4.191
45,6,0,6,0,1,0,0,156,4,4.966
41,3,0,3,0,1,1,0,225,2,1.291
49,0,0,0,0,0,0,0,13,1,4.858
42,10,0,6,0,0,0,0,148,1,4.858
44,2,2,6,1,1,0,0,191,1,4.963
36,3,0,3,0,1,0,0,597,3,4.857
57,5,0,5,1,0,0,0,153,6,4.966
31,1,2,1,0,0,0,0,379,1,1.405
31,4,1,4,0,1,0,0,401,2,0.972
46,4,0,1,0,0,0,2,60,5,1.354
38,4,1,1,1,0,0,0,95,3,4.965
60,5,0,4,0,1,0,0,190,2,4.866
31,3,0,3,0,1,0,0,1957,1,1.327
35,3,0,2,0,0,0,0,220,2,4.12
52,3,0,3,0,1,0,0,60,1,4.962
74,5,0,1,0,1,0,1,1452,1,0.883
61,6,0,6,0,1,0,1,336,2,0.73
37,6,1,1,0,0,0,0,438,2,4.857
56,5,0,1,0,1,0,0,109,3,4.963
30,3,1,1,0,1,0,0,72,7,4.963
44,3,0,0,0,1,1,0,119,1,3.053
35,2,1,1,0,1,1,0,652,1,4.957
34,3,1,1,1,1,1,0,257,1,4.859
59,5,0,1,0,1,0,0,625,5,4.964
44,5,0,3,0,1,0,0,147,42,4.857
25,3,0,3,0,1,0,0,172,1,4.857
29,10,0,0,0,0,0,0,103,4,4.961
44,9,0,2,0,0,0,0,199,2,4.961
36,2,1,6,0,1,0,0,109,7,4.968
26,11,1,6,0,1,0,0,76,4,1.41
34,4,0,4,0,1,0,2,129,1,0.646
33,2,1,6,0,1,0,0,366,3,4.96
33,8,1,6,0,0,0,0,164,1,1.299
32,2,0,6,0,0,0,0,56,1,4.955
56,5,0,0,0,1,0,0,102,2,4.857
34,4,2,4,0,1,0,0,346,5,4.964
38,3,0,0,0,2,2,0,141,1,1.266
53,3,0,1,0,1,0,0,118,7,4.961
34,6,0,6,0,0,1,0,116,1,4.076
32,2,0,6,0,1,0,0,177,1,1.415
25,11,1,1,0,0,0,1,159,2,0.898
30,2,0,6,1,1,0,0,114,2,4.963
45,7,0,6,0,0,0,0,191,1,4.857
56,1,2,1,1,0,0,0,154,1,4.857
31,4,0,6,0,1,0,0,95,1,4.964
42,3,1,0,1,1,0,0,269,1,4.076
58,1,0,1,1,0,0,0,153,1,4.964
35,4,0,6,1,0,0,0,899,1,4.858
37,2,0,1,0,1,1,0,87,2,4.855
30,3,1,1,1,1,0,0,340,1,1.327
40,6,0,1,0,0,0,0,838,2,4.965
56,5,0,1,0,1,1,2,97,1,0.883
51,1,0,1,1,1,0,0,229,8,4.865
53,3,0,2,1,1,0,0,232,2,4.958
26,2,1,6,0,0,0,0,184,1,4.958
36,6,0,6,0,1,0,1,20,1,4.12
31,7,1,0,0,0,1,0,573,3,4.021
53,2,0,6,0,1,0,0,142,1,1.405
46,8,0,3,1,1,0,0,159,1,4.968
32,0,0,6,0,1,1,0,73,1,4.964
35,2,0,6,0,1,1,0,21,1,4.866
30,4,1,4,0,0,0,0,73,2,1.405
33,4,1,4,0,1,1,0,469,2,4.857
31,3,1,3,0,1,0,0,5,1,0.879
36,2,0,6,1,1,0,0,265,1,4.856
35,7,0,0,0,1,0,0,57,1,4.191
36,3,0,0,1,0,0,0,1615,3,4.961
42,3,0,4,0,1,0,0,186,1,4.857
44,2,1,3,0,0,0,0,71,11,4.96
67,5,0,4,0,0,0,0,47,2,1.415
32,2,1,6,0,0,0,0,327,3,4.964
41,4,2,6,0,1,1,0,116,2,4.966
32,8,0,3,0,1,1,0,408,2,4.961
26,2,0,1,0,0,0,0,48,2,4.864
36,2,1,1,0,1,0,0,32,2,4.865
34,1,1,1,0,1,0,0,112,1,4.962
43,5,0,3,1,0,0,0,455,1,4.864
53,10,0,6,0,1,0,0,303,3,4.855
32,4,0,4,0,0,0,1,322,2,1.405
49,1,0,1,0,0,0,0,203,1,4.968
47,2,1,6,0,0,0,0,310,3,4.963
32,4,0,4,0,1,0,0,579,1,1.266
33,7,2,4,0,0,0,0,197,4,4.963
58,2,0,3,1,0,0,0,228,1,4.857
39,2,1,6,0,1,0,0,114,3,4.963
47,1,0,1,0,1,0,0,99,1,4.153
42,3,1,2,0,0,0,0,482,1,1.291
41,6,0,1,1,1,0,0,85,1,1.291
50,10,0,3,0,1,0,1,100,1,4.153
38,2,2,6,0,0,0,0,172,2,4.963
43,3,0,3,0,0,0,0,13,5,1.344
38,4,1,6,0,0,0,0,127,6,4.865
40,10,1,1,0,0,0,0,28,4,4.959
26,4,1,6,0,1,0,1,284,3,0.879
35,3,0,2,0,1,0,0,372,2,4.153
48,4,2,4,0,1,1,0,232,1,4.963
36,1,2,6,0,0,0,0,407,1,4.96
28,2,1,6,0,0,1,0,94,2,4.963
42,3,0,0,0,1,0,1,361,1,1.281
56,2,0,5,1,2,2,0,119,1,4.964
27,11,1,4,0,0,0,0,72,1,4.245
27,11,1,5,0,1,0,1,176,1,0.635
45,6,0,3,1,1,0,0,305,1,1.299
34,4,0,4,0,0,0,0,187,1,4.963
32,2,0,6,0,1,0,1,266,1,4.153
45,6,0,6,0,0,1,0,542,1,4.963
36,6,0,1,0,0,0,0,356,2,4.12
28,8,0,6,0,1,0,0,344,1,1.41
34,4,0,6,1,1,0,0,414,2,4.964
33,4,1,1,0,0,0,0,124,2,1.405
38,3,1,1,0,1,1,0,21,1,0.729
53,10,2,6,0,1,0,0,97,5,4.963
37,6,0,6,0,1,0,0,97,2,4.864
33,2,0,6,0,1,1,0,444,1,1.266
37,2,1,6,1,1,1,0,170,3,4.965
38,1,0,3,0,1,0,1,101,1,1.483
45,2,0,6,0,0,0,2,150,2,0.707
32,6,1,6,0,0,1,0,541,1,4.12
35,1,0,1,0,0,0,0,110,2,4.857
31,4,0,6,0,0,0,0,57,4,0.714
40,1,2,1,0,0,0,0,155,2,4.959
50,2,0,1,0,1,0,1,98,2,1.044
54,3,0,2,1,1,0,0,34,1,4.955
42,2,0,2,0,0,0,0,165,1,4.958
35,2,1,6,0,0,0,0,149,6,1.281
35,4,0,5,1,0,0,0,1224,2,4.86
31,3,0,3,0,0,0,0,97,3,1.291
33,2,0,6,0,1,0,0,234,1,0.879
35,4,1,4,0,1,0,0,100,1,1.327
74,5,0,6,0,0,0,0,160,1,0.977
49,4,2,1,0,0,0,0,109,2,0.838
49,2,0,1,1,1,0,0,216,4,4.961
35,3,0,3,1,0,0,1,414,2,1.313
71,5,0,0,0,0,0,0,117,3,0.645
35,2,1,6,0,1,0,0,338,1,0.883
49,3,0,1,1,1,0,0,199,1,4.963
47,2,2,1,0,1,0,0,1224,1,4.961
25,3,1,0,0,0,0,0,107,19,4.959
50,10,2,6,0,1,0,2,386,1,0.899
39,2,1,6,0,0,0,0,127,1,4.967
31,7,1,4,0,0,0,0,92,2,4.856
31,2,0,6,0,0,1,0,438,1,4.963
38,3,0,2,0,1,0,0,147,1,4.856
42,2,0,2,0,1,1,0,365,1,4.864
26,4,0,4,0,1,0,0,11,5,1.25
57,4,1,6,1,1,0,0,107,8,4.965
34,1,0,1,1,0,0,0,376,1,4.86
59,5,0,4,0,0,0,2,218,3,0.905
51,0,2,1,1,0,0,0,145,2,1.405
30,1,1,1,0,1,0,0,9,2,4.959
65,5,0,0,0,1,0,2,258,1,1.043
47,3,0,0,0,2,2,0,175,1,4.968
35,9,1,0,1,0,0,0,121,4,4.855
26,3,1,1,0,0,0,0,213,4,4.855
48,6,0,6,0,1,1,0,83,1,4.963
26,7,1,6,0,1,0,2,508,3,0.904
33,4,0,4,0,1,0,0,144,6,4.963
53,2,0,6,1,1,0,0,231,2,4.855
29,4,1,1,0,0,0,0,171,1,4.857
41,2,0,6,0,1,1,0,103,1,1.453
35,8,0,6,0,1,0,0,192,3,4.962
33,1,2,1,0,1,0,0,73,2,4.961
43,4,1,1,0,0,0,0,61,2,4.021
51,3,0,4,1,1,0,0,273,1,1.344
34,3,1,3,0,0,0,0,484,3,1.266
44,4,2,4,0,0,0,1,569,1,1.327
49,7,0,1,0,1,0,0,98,1,4.963
39,3,0,5,0,0,0,0,496,4,4.857
40,2,0,4,1,0,0,0,100,3,4.963
43,2,2,3,0,1,0,1,47,1,1.299
52,1,0,2,0,0,1,0,161,2,4.96
38,3,0,3,0,0,0,0,213,1,4.153
36,3,0,0,0,1,0,0,360,1,1.291
30,6,0,6,0,1,0,1,249,1,1.299
36,1,0,1,0,0,0,0,276,2,0.802
47,4,0,4,0,1,0,0,352,5,4.957
50,3,0,3,0,1,1,0,35,3,4.191
46,6,2,1,0,1,1,0,122,2,4.12
39,2,1,1,0,0,0,0,213,1,4.864
38,2,1,3,0,0,1,0,111,3,4.959
37,11,0,4,1,1,0,0,72,1,4.968
38,2,1,3,0,0,0,0,387,1,4.859
30,3,0,3,0,2,2,1,155,1,1.327
37,1,2,2,0,0,0,1,175,5,1.291
38,2,1,6,0,1,1,0,6,1,1.405
47,2,0,6,0,0,0,0,42,1,4.855
44,1,2,3,0,0,0,0,805,3,4.961
39,6,0,6,0,1,0,0,30,24,4.967
59,5,0,0,1,0,0,0,150,2,4.959
29,11,1,4,0,1,0,0,124,2,0.714
44,2,0,6,0,1,0,0,235,2,4.021
47,10,0,5,1,1,0,1,22,1,1.344
29,3,1,3,0,0,1,0,107,2,0.735
32,10,0,1,0,1,0,1,100,1,4.12
41,2,0,6,0,0,0,0,1360,3,4.96
56,5,0,6,0,0,0,0,388,3,4.965
47,2,0,6,0,0,0,0,91,2,0.717
49,8,1,4,1,1,0,0,126,4,4.153
42,1,0,4,0,1,0,0,149,1,4.864
23,2,1,4,0,0,0,0,141,1,4.963
31,2,1,6,0,1,0,0,194,2,4.967
71,5,0,6,0,1,0,0,134,1,0.904
37,2,2,6,0,1,0,0,93,2,4.855
46,3,0,6,0,1,1,0,436,5,4.961
58,2,2,6,0,1,0,0,365,4,4.856
37,1,1,1,0,0,0,0,52,6,4.968
68,6,0,3,0,1,0,1,97,1,0.712
53,2,2,1,0,0,0,0,52,3,4.961
29,6,1,6,0,1,0,0,112,1,1.266
36,8,0,1,1,0,0,0,507,5,4.963
51,4,0,6,1,0,0,0,82,1,4.966
45,2,0,1,0,1,0,0,130,2,4.963
32,4,1,5,0,1,1,1,157,2,1.25
61,3,0,0,0,0,1,0,74,2,1.27
29,1,1,1,0,0,0,2,136,6,1.26
53,3,0,5,0,0,0,0,131,1,4.962
28,2,1,1,0,1,0,0,300,1,1.531
35,3,0,3,0,0,0,0,232,1,4.865
45,4,0,3,1,0,0,0,174,1,4.021
39,1,0,1,0,0,0,0,227,1,4.866
46,2,2,6,0,1,0,0,59,4,4.962
38,3,2,1,0,0,0,0,329,13,4.961
37,2,0,6,1,1,0,0,163,1,4.963
53,2,1,2,0,1,0,0,63,1,4.961
31,3,0,3,0,1,0,0,72,1,4.962
58,5,0,4,0,0,0,0,234,1,4.076
19,11,1,3,0,0,0,2,96,1,0.884
32,2,1,1,0,1,0,1,92,1,4.191
25,3,0,3,0,1,0,0,82,5,4.958
29,4,1,6,0,1,1,0,626,3,4.967
58,1,0,0,0,1,0,0,279,1,4.864
35,2,1,6,0,0,0,0,167,2,4.97
46,1,0,4,0,0,0,0,115,1,4.855
29,4,0,5,0,1,0,0,252,2,4.857
49,8,0,4,0,1,0,0,276,1,4.856
41,10,2,5,0,0,0,0,536,2,1.25
29,3,1,2,0,0,0,0,173,1,4.963
48,1,0,1,0,0,0,0,17,18,4.859
38,2,0,6,0,1,0,0,124,2,4.965
37,8,1,6,1,1,0,0,140,1,4.857
65,5,0,0,0,0,0,0,176,5,0.72
53,0,0,6,0,0,0,0,53,1,4.191
51,4,2,5,1,0,0,0,511,1,4.962
46,2,2,4,0,0,1,0,155,2,4.962
31,4,0,4,0,1,0,1,80,1,1.291
38,1,0,1,1,1,0,0,25,7,4.865
44,3,0,3,0,1,0,0,89,2,4.962
38,4,1,4,0,0,0,0,815,4,4.961
56,2,0,6,0,1,0,0,178,2,4.97
34,2,0,6,0,1,0,1,159,1,1.264
57,2,1,6,0,0,0,0,105,1,4.961
33,2,1,1,1,1,0,0,215,1,4.153
30,4,0,4,0,1,1,0,195,3,4.857
42,3,0,3,0,1,1,0,673,2,4.857
32,4,0,6,0,1,0,0,719,4,4.963
53,4,2,4,1,0,1,0,206,2,4.857
26,3,1,3,0,1,0,0,36,2,4.961
49,2,0,1,0,1,0,0,216,2,1.365
29,3,1,3,0,0,0,0,479,2,4.855
32,1,0,1,1,1,0,0,536,2,1.244
29,3,0,3,0,1,0,0,1042,2,1.435
41,3,0,3,1,0,0,0,471,2,4.859
40,3,1,5,0,0,1,0,274,2,4.967
32,3,0,1,1,1,0,0,44,7,4.857
51,8,2,6,0,1,0,0,670,1,4.12
34,3,1,3,0,0,0,0,159,3,4.856
45,4,1,6,1,0,0,0,117,4,4.963
45,3,2,1,1,0,0,0,323,1,4.963
37,3,0,3,1,0,0,0,179,2,4.96
40,3,0,2,1,0,0,0,405,1,4.855
25,1,1,3,0,0,0,0,350,2,4.963
56,0,2,0,1,0,0,0,115,1,4.857
39,4,1,6,0,0,0,0,50,1,4.967
39,3,0,2,1,0,0,0,286,3,4.86
51,2,2,1,0,0,0,0,215,1,4.966
38,2,0,1,0,1,0,0,97,1,4.918
68,5,0,6,0,0,0,0,201,1,1.602
31,4,1,6,0,1,0,0,133,1,4.12
32,6,0,6,0,1,0,0,73,1,4.965
30,2,0,6,0,1,0,0,358,1,1.291
37,4,0,4,0,0,0,0,54,2,1.405
28,7,1,1,0,0,0,0,97,1,1.392
55,3,0,3,0,1,0,0,277,3,4.191
42,3,2,0,1,0,0,0,14,6,4.076
27,4,1,3,0,1,0,0,88,3,1.445
49,3,0,0,1,1,0,0,21,3,4.963
36,2,0,1,0,0,0,0,227,6,4.963
27,3,0,3,0,1,0,0,491,1,4.855
42,4,2,4,0,0,0,1,675,4,4.021
49,3,1,0,0,1,0,0,58,1,4.857
59,5,0,2,0,0,0,0,233,2,1.354
49,3,0,2,0,1,0,0,1980,2,4.864
43,4,0,4,0,0,0,0,96,3,4.856
55,4,2,4,1,1,0,0,252,4,4.857
36,4,2,4,0,0,0,0,15,2,1.405
32,2,1,4,0,0,0,0,290,1,1.327
56,2,0,3,0,1,1,0,319,1,0.879
43,1,0,1,0,0,0,0,337,1,4.962
31,3,1,1,0,1,0,0,82,1,4.963
43,3,1,4,0,0,0,0,375,3,1.244
30,2,2,1,0,1,0,0,124,2,4.12
42,0,0,5,1,1,0,0,311,5,4.962
50,7,3,6,0,0,0,0,166,2,1.64
45,3,0,0,1,1,1,0,262,3,4.965
31,2,1,6,0,1,0,0,130,1,4.966
39,3,0,3,0,1,0,1,57,4,4.191
59,4,0,6,1,0,1,0,459,7,4.962
44,2,0,3,0,1,0,1,55,1,1.299
40,3,1,3,0,1,0,0,76,3,1.281
31,3,0,3,1,1,0,0,151,1,4.958
32,4,1,4,0,1,0,0,347,1,1.25
92,5,0,5,0,0,1,2,370,1,0.903
38,6,0,5,1,0,0,0,1066,9,4.962
32,3,0,3,1,1,1,0,114,1,1.244
48,3,1,3,0,1,0,0,179,1,1.423
58,5,0,0,0,0,0,1,266,1,1.365
28,1,1,6,0,1,0,0,274,1,0.797
25,2,1,1,0,1,0,0,416,1,1.405
48,0,1,1,1,1,0,0,449,2,4.12
35,3,0,2,0,1,0,1,832,1,1.25
43,6,0,5,0,0,1,0,86,2,4.96
44,4,0,6,0,1,0,2,662,2,0.682
43,8,0,1,1,1,0,0,253,2,1.498
57,5,1,6,0,1,0,0,75,1,4.957
37,1,2,2,0,1,1,0,210,2,4.962
31,2,0,4,1,1,0,0,126,1,4.966
28,1,1,1,0,1,0,0,85,1,4.962
59,2,0,1,0,1,0,2,1019,2,0.884
56,2,0,1,0,0,0,0,276,1,0.778
45,2,1,1,1,0,0,1,537,5,1.281
26,1,1,1,0,0,0,0,177,4,4.859
36,2,0,6,0,1,1,0,77,1,1.264
47,4,0,4,1,0,0,0,18,15,4.964
30,8,0,6,0,1,0,0,311,27,4.963
34,1,0,1,0,0,0,0,222,3,1.266
30,4,1,4,0,2,2,0,67,1,4.866
42,2,1,6,0,1,0,0,14,15,4.859
50,3,0,5,1,0,0,0,1183,1,4.958
40,2,0,6,0,0,0,0,262,4,4.962
48,1,2,1,0,0,1,0,88,4,4.96
29,11,1,1,0,0,0,0,86,1,1.406
26,2,1,6,0,2,2,0,176,1,1.41
55,1,0,3,0,0,0,0,211,3,4.963
44,2,0,2,0,0,0,0,212,3,4.963
39,2,0,1,0,0,0,0,726,2,4.859
30,2,1,1,0,0,0,0,160,4,4.968
41,3,0,0,0,1,0,0,281,3,4.955
47,3,2,3,1,0,0,0,305,2,4.959
27,3,0,2,0,1,0,0,209,4,4.958
56,5,0,0,0,1,0,0,621,2,4.96
43,4,1,4,1,0,0,0,87,5,4.957
32,2,0,6,0,0,0,0,189,2,4.968
60,5,0,3,1,0,0,0,707,3,4.965
29,2,0,6,0,0,0,0,111,5,0.873
44,2,1,6,0,1,0,2,211,4,0.682
32,8,1,1,0,1,0,1,223,1,4.191
29,2,0,1,0,1,0,0,67,1,4.856
31,3,0,0,0,1,0,1,158,1,1.281
55,1,0,1,0,0,1,0,371,1,4.963
31,4,1,4,0,0,0,0,109,1,4.964
40,2,1,6,1,1,0,0,176,2,4.864
27,4,0,4,0,1,1,0,299,2,4.864
38,4,0,6,0,1,0,0,238,4,0.854
46,3,2,2,0,2,2,0,45,9,4.961
51,2,0,6,0,0,0,0,293,4,4.962
31,4,0,4,0,1,0,0,284,1,4.963
52,0,0,3,0,1,0,0,83,12,4.962
44,2,0,1,0,0,0,1,127,1,1.313
32,3,0,0,0,0,0,0,463,3,1.291
57,3,0,3,0,0,0,0,94,2,0.636
52,8,0,6,0,0,0,0,134,1,4.12
33,2,2,6,0,1,0,0,47,1,1.281
34,4,0,6,0,1,0,0,686,1,4.12
56,10,0,0,1,1,1,0,14,20,4.968
40,4,1,6,0,0,0,1,124,4,4.021
34,0,0,6,0,0,0,0,132,1,4.961
32,1,0,1,0,0,0,0,653,2,4.961
51,3,0,2,0,1,0,0,150,1,1.41
35,3,0,1,0,1,0,0,121,1,1.266
26,2,1,6,0,1,0,0,320,2,1.266
25,1,1,1,0,0,0,0,72,3,4.856
49,2,0,6,1,1,0,0,202,1,4.968
20,11,1,0,0,1,0,0,267,1,0.879
25,8,2,6,0,1,0,0,227,5,1.405
36,2,0,6,1,1,0,0,136,2,4.859
26,4,1,4,0,1,0,0,153,1,4.864
30,2,1,3,0,0,0,0,17,1,1.291
24,3,1,3,0,1,0,0,54,4,1.25
45,4,1,4,0,1,1,0,143,2,1.538
38,1,1,6,0,0,0,0,368,4,4.961
31,4,0,4,0,1,0,0,58,1,4.962
47,10,0,4,0,1,0,0,69,1,1.244
46,1,0,4,0,1,0,0,273,4,4.856
26,1,1,1,0,0,0,0,180,2,1.044
31,1,1,1,1,1,0,0,317,1,4.857
24,11,1,1,0,1,1,1,44,1,0.849
30,1,0,1,1,0,1,0,178,4,4.076
45,3,0,3,1,0,0,0,313,7,4.864
31,4,1,5,1,0,0,0,63,1,4.076
39,1,0,1,0,1,0,1,49,1,1.299
46,2,0,6,0,1,1,0,129,1,4.963
58,3,0,3,0,0,0,0,205,1,4.962
47,4,0,6,1,0,0,0,215,1,4.964
49,1,1,4,0,1,0,0,73,3,4.963
54,0,1,3,1,0,0,1,158,1,4.191
48,2,1,4,0,1,0,0,530,1,4.12
40,2,0,6,0,0,0,0,265,3,4.958
33,3,1,3,0,0,0,1,410,2,1.299
37,6,0,6,0,1,1,0,71,4,4.153
57,5,0,2,1,0,0,1,203,2,1.405
53,6,0,6,0,1,0,0,629,1,4.97
36,2,0,4,0,0,0,0,75,1,4.966
30,1,1,1,1,0,0,0,156,2,4.857
29,4,1,4,0,1,1,0,118,4,4.86
29,2,1,1,0,0,0,0,14,7,1.266
34,2,0,6,0,0,0,0,283,1,4.866
48,3,0,4,0,0,1,0,291,2,1.327
44,3,0,1,0,1,0,0,230,1,4.864
48,6,0,6,0,1,0,0,127,3,4.963
31,3,0,3,0,0,0,0,186,2,4.958
56,5,0,0,0,0,0,0,582,4,0.714
39,2,1,1,0,1,0,0,141,3,4.967
47,3,0,0,0,1,0,0,130,3,4.958
44,3,0,2,0,0,0,0,128,2,4.965
44,4,1,4,0,1,0,0,412,2,1.415
42,3,1,0,0,2,2,0,385,1,4.962
46,3,0,3,1,0,0,0,167,1,4.857
36,3,1,3,1,1,0,0,379,2,4.857
41,10,1,1,0,1,1,0,21,20,4.962
56,3,0,3,0,1,0,0,114,1,4.963
55,3,0,4,0,1,0,0,252,3,4.964
29,1,1,1,0,1,0,0,112,3,4.963
50,2,0,1,0,0,0,0,276,1,4.864
24,4,1,4,0,0,0,0,73,4,4.957
37,4,0,4,0,0,0,0,854,3,4.961
88,5,2,0,0,1,1,0,796,5,1.663
29,2,1,6,0,1,0,0,107,1,0.881
50,4,0,4,0,0,0,0,87,1,1.029
33,7,0,6,0,1,0,0,59,2,4.963
28,2,0,1,0,0,0,0,151,1,4.958
41,3,0,3,0,0,0,0,726,1,0.873
35,3,0,1,1,1,0,1,273,2,4.191
24,1,1,1,0,0,0,0,757,2,4.857
55,10,2,6,0,0,0,0,345,16,4.961
31,4,1,6,0,1,1,0,285,1,4.963
40,1,0,0,1,0,0,1,308,1,1.313
47,2,1,5,1,1,1,0,410,2,4.857
28,10,0,6,0,0,0,0,152,1,4.859
23,11,1,3,0,0,1,0,563,1,1.259
48,2,1,1,0,0,0,0,52,3,4.962
33,1,1,1,0,1,0,0,63,11,4.958
38,2,2,1,0,1,0,0,224,5,4.864
32,6,1,6,0,0,0,1,93,2,1.703
20,11,1,1,0,1,0,0,80,1,1.41
42,1,0,1,0,1,0,0,344,1,1.365
27,1,1,1,0,1,0,0,179,1,4.864
54,4,0,6,1,1,0,1,265,4,1.313
31,3,0,0,0,1,0,0,374,3,4.963
55,2,0,6,1,0,0,0,96,6,4.964
33,10,0,6,0,1,0,0,135,2,4.857
34,2,0,6,0,0,0,0,149,4,1.334
35,4,0,4,0,0,0,0,126,4,4.968
41,4,0,1,0,0,0,0,209,3,4.967
35,4,1,6,0,1,0,0,159,1,4.968
60,10,0,0,0,1,0,0,442,2,4.855
34,2,1,6,0,0,0,0,406,2,4.955
51,8,0,6,0,1,1,0,55,2,4.153
30,4,1,4,0,1,0,0,169,2,0.739
50,4,0,4,0,1,0,0,1003,1,4.857
36,6,0,6,1,0,0,0,208,4,4.964
36,2,2,6,0,1,0,1,146,2,0.884
29,2,1,1,0,1,0,0,360,2,4.962
30,8,1,6,0,1,0,0,151,1,4.076
53,4,0,6,1,1,1,0,405,11,4.963
39,4,0,5,0,1,1,2,256,1,1.25
31,4,0,4,1,1,0,0,46,1,1.327
39,2,2,6,0,1,1,0,158,1,4.964
32,2,1,5,0,1,0,1,235,2,1.25
36,2,1,6,0,1,1,0,89,1,4.12
37,2,1,1,0,1,0,1,26,6,1.25
34,8,0,1,0,1,0,1,107,1,1.266
45,3,0,3,1,1,0,0,244,1,1.41
31,1,0,1,0,0,0,0,102,2,4.857
47,6,2,2,1,1,1,0,353,1,4.857
35,3,0,2,0,2,2,0,171,1,4.855
34,4,0,1,0,0,0,1,40,1,1.299
35,4,0,4,0,1,0,0,14,5,1.25
35,4,1,4,0,1,0,0,98,1,4.963
48,0,0,6,0,1,0,0,306,6,4.962
33,2,1,6,0,1,0,0,25,1,4.964
29,2,0,1,0,1,0,0,126,3,4.96
29,1,0,1,1,1,1,0,129,4,4.076
50,4,0,6,1,1,0,0,213,1,4.964
35,3,0,2,0,1,0,1,113,1,1.405
48,4,2,4,1,1,0,0,200,1,4.964
38,6,0,6,0,1,0,0,111,2,1.266
52,0,0,0,1,0,0,0,585,2,4.963
23,11,1,4,0,0,0,2,213,2,0.876
39,10,0,4,0,0,0,2,511,3,0.876
35,1,3,1,0,0,0,1,516,1,1.291
45,1,1,4,1,0,0,0,225,4,4.857
30,8,1,6,0,0,0,0,245,3,1.435
30,1,0,1,0,0,0,0,192,4,1.266
29,2,1,3,1,0,0,0,210,3,4.855
36,3,1,1,0,1,1,0,260,1,4.858
32,2,0,6,0,0,0,1,651,1,1.03
52,1,0,1,1,1,0,1,177,2,0.654
41,2,0,6,0,0,0,0,766,2,4.968
28,7,1,6,0,0,1,0,74,2,0.873
21,0,1,1,0,0,0,0,222,2,0.861
29,2,1,6,0,1,0,0,1273,1,4.856
58,5,0,6,0,1,0,0,12,1,4.918
32,7,2,1,0,1,0,0,351,1,4.12
37,2,0,3,0,1,0,1,272,2,1.344
33,7,0,3,0,1,1,0,21,6,1.299
34,2,0,6,0,1,0,0,140,1,4.963
45,3,0,3,1,0,0,0,525,1,4.86
46,0,2,2,0,1,0,0,143,8,4.864
54,3,0,0,1,1,0,0,309,2,4.968
24,11,1,1,0,1,0,1,113,2,0.682
48,1,0,0,1,1,0,0,137,1,4.968
51,8,0,6,1,1,0,0,34,1,4.864
27,4,1,6,0,1,0,1,109,1,0.707
29,2,0,6,0,1,0,1,116,2,0.709
43,2,2,1,0,1,0,0,109,6,4.962
46,2,0,3,1,1,0,0,70,1,4.866
30,3,0,3,0,0,0,0,227,1,4.857
28,2,0,6,0,0,0,0,118,1,4.963
46,3,0,3,1,0,0,0,407,1,4.959
33,1,0,1,0,1,0,2,274,2,0.767
38,3,0,3,0,1,0,1,612,1,1.405
48,2,0,4,0,1,0,0,178,1,4.86
52,3,0,0,0,1,0,0,253,2,4.857
33,10,1,4,0,1,0,0,373,1,0.653
53,0,0,0,0,0,0,0,53,2,4.959
45,1,2,1,1,1,0,0,561,1,4.86
45,3,0,0,0,1,0,0,187,1,1.291
58,3,0,0,0,1,0,0,48,6,4.962
38,3,1,3,0,0,0,0,73,5,4.86
42,4,0,6,0,0,1,0,65,2,4.968
