job_num,education_num,default_num,poutcome_num,duration,campaign,euribor3m,y_num
8.0,3.0,1.0,0.0,46.0,8.0,4.957,0.0
4.0,0.0,0.0,2.0,306.0,3.0,0.733,0.0
8.0,4.0,0.0,0.0,279.0,3.0,4.962,0.0
3.0,0.0,0.0,0.0,403.0,2.0,4.858,0.0
3.0,0.0,0.0,0.0,283.0,11.0,4.857,0.0
2.0,3.0,0.0,0.0,175.0,1.0,1.291,
3.0,0.0,0.0,0.0,917.0,2.0,4.965,0.0
8.0,5.0,0.0,0.0,60.0,3.0,4.961,
3.0,1.0,0.0,0.0,379.0,2.0,4.076,0.0
3.0,3.0,1.0,0.0,11.0,3.0,1.405,
11.0,1.0,1.0,0.0,54.0,3.0,4.96,0.0
5.0,4.0,0.0,2.0,133.0,1.0,0.733,0.0
8.0,3.0,0.0,1.0,26.0,5.0,4.076,0.0
2.0,6.0,0.0,0.0,34.0,29.0,4.959,0.0
2.0,3.0,0.0,0.0,320.0,3.0,4.962,0.0
3.0,1.0,0.0,0.0,943.0,3.0,1.405,0.0
3.0,2.0,1.0,0.0,18.0,1.0,1.334,0.0
5.0,0.0,0.0,1.0,214.0,1.0,1.365,0.0
0.0,0.0,1.0,0.0,308.0,2.0,4.961,0.0
2.0,1.0,0.0,0.0,229.0,4.0,4.963,
2.0,6.0,0.0,0.0,46.0,1.0,4.968,0.0
4.0,4.0,0.0,0.0,122.0,3.0,1.405,
2.0,1.0,0.0,0.0,8.0,2.0,4.858,0.0
5.0,6.0,0.0,0.0,133.0,1.0,1.25,0.0
4.0,4.0,0.0,2.0,249.0,1.0,0.879,
4.0,4.0,0.0,0.0,81.0,2.0,1.313,0.0
7.0,4.0,0.0,0.0,835.0,7.0,0.659,0.0
2.0,1.0,0.0,1.0,457.0,2.0,0.683,0.0
6.0,6.0,0.0,0.0,163.0,1.0,1.405,0.0
3.0,3.0,0.0,0.0,418.0,5.0,1.281,
3.0,1.0,1.0,0.0,117.0,3.0,4.958,0.0
6.0,6.0,0.0,2.0,81.0,1.0,0.74,0.0
2.0,6.0,0.0,2.0,815.0,2.0,0.861,0.0
8.0,6.0,0.0,1.0,209.0,1.0,0.898,0.0
1.0,1.0,0.0,2.0,411.0,2.0,0.81,
1.0,1.0,0.0,2.0,336.0,2.0,0.879,0.0
3.0,4.0,0.0,0.0,100.0,5.0,4.855,0.0
3.0,0.0,0.0,0.0,314.0,2.0,1.291,0.0
4.0,6.0,0.0,0.0,411.0,1.0,4.967,0.0
1.0,4.0,0.0,0.0,201.0,3.0,4.86,0.0
3.0,3.0,0.0,0.0,224.0,3.0,4.021,0.0
3.0,2.0,0.0,1.0,106.0,1.0,0.707,1.0
4.0,6.0,0.0,0.0,228.0,2.0,4.965,0.0
4.0,3.0,0.0,0.0,106.0,1.0,4.153,0.0
4.0,3.0,0.0,0.0,991.0,1.0,4.966,0.0
4.0,6.0,0.0,2.0,305.0,4.0,0.827,0.0
8.0,6.0,0.0,2.0,97.0,2.0,1.041,0.0
4.0,1.0,0.0,0.0,893.0,3.0,4.857,0.0
2.0,6.0,0.0,1.0,332.0,3.0,0.899,0.0
3.0,3.0,1.0,0.0,439.0,3.0,4.966,0.0
9.0,1.0,1.0,0.0,313.0,2.0,4.865,
3.0,0.0,1.0,0.0,180.0,1.0,4.857,0.0
3.0,0.0,0.0,1.0,13.0,9.0,1.25,0.0
3.0,3.0,0.0,0.0,477.0,1.0,4.962,0.0
3.0,3.0,0.0,0.0,54.0,3.0,4.96,0.0
2.0,6.0,0.0,0.0,365.0,4.0,1.354,0.0
2.0,4.0,0.0,0.0,207.0,1.0,4.12,
1.0,1.0,1.0,0.0,126.0,19.0,4.968,0.0
4.0,6.0,1.0,0.0,76.0,1.0,4.962,0.0
10.0,2.0,1.0,1.0,330.0,2.0,1.299,0.0
4.0,6.0,0.0,1.0,188.0,1.0,0.699,0.0
3.0,0.0,1.0,0.0,108.0,1.0,1.244,0.0
8.0,6.0,0.0,0.0,400.0,2.0,4.866,1.0
2.0,3.0,1.0,0.0,229.0,5.0,4.96,0.0
10.0,6.0,0.0,2.0,276.0,1.0,1.281,
11.0,1.0,0.0,1.0,1472.0,1.0,0.645,
8.0,4.0,0.0,1.0,652.0,2.0,1.327,0.0
10.0,6.0,0.0,0.0,454.0,1.0,4.86,
2.0,6.0,0.0,0.0,419.0,3.0,4.968,0.0
4.0,4.0,0.0,0.0,93.0,1.0,4.963,0.0
1.0,4.0,0.0,0.0,143.0,1.0,4.955,1.0
0.0,4.0,0.0,0.0,50.0,1.0,4.968,0.0
4.0,4.0,0.0,0.0,205.0,1.0,4.963,0.0
2.0,6.0,0.0,0.0,223.0,4.0,4.963,0.0
2.0,6.0,0.0,0.0,59.0,1.0,4.963,
2.0,1.0,0.0,0.0,139.0,2.0,4.86,0.0
2.0,1.0,0.0,0.0,235.0,4.0,0.722,0.0
4.0,1.0,0.0,0.0,129.0,2.0,4.963,0.0
4.0,4.0,0.0,0.0,94.0,1.0,1.327,0.0
0.0,6.0,1.0,0.0,39.0,9.0,4.961,0.0
4.0,4.0,0.0,0.0,242.0,6.0,4.955,0.0
5.0,3.0,0.0,0.0,230.0,1.0,4.965,
4.0,6.0,0.0,0.0,456.0,2.0,4.12,0.0
1.0,1.0,0.0,0.0,333.0,1.0,4.962,0.0
6.0,6.0,0.0,0.0,431.0,2.0,4.857,
0.0,0.0,0.0,0.0,81.0,2.0,4.864,0.0
3.0,3.0,0.0,0.0,170.0,3.0,4.864,0.0
4.0,2.0,0.0,0.0,27.0,1.0,4.959,0.0
2.0,6.0,0.0,0.0,93.0,8.0,4.958,0.0
1.0,1.0,0.0,2.0,253.0,1.0,0.884,1.0
1.0,1.0,0.0,2.0,354.0,3.0,1.05,0.0
3.0,0.0,1.0,0.0,829.0,1.0,4.859,
2.0,2.0,0.0,0.0,340.0,1.0,4.955,1.0
4.0,4.0,0.0,0.0,427.0,1.0,0.737,0.0
8.0,6.0,0.0,0.0,133.0,1.0,1.25,
2.0,1.0,0.0,0.0,742.0,4.0,4.96,0.0
1.0,1.0,0.0,0.0,148.0,14.0,4.961,0.0
2.0,1.0,0.0,0.0,10.0,13.0,4.959,
4.0,6.0,1.0,0.0,63.0,3.0,1.327,0.0
10.0,1.0,0.0,0.0,485.0,1.0,1.25,0.0
2.0,6.0,0.0,0.0,363.0,6.0,4.858,
8.0,3.0,0.0,0.0,84.0,1.0,1.281,0.0
4.0,5.0,0.0,0.0,500.0,1.0,1.344,0.0
4.0,1.0,0.0,0.0,108.0,1.0,4.966,0.0
3.0,3.0,1.0,0.0,134.0,1.0,4.962,0.0
2.0,6.0,0.0,0.0,174.0,2.0,4.968,0.0
3.0,1.0,0.0,0.0,540.0,2.0,4.191,
6.0,6.0,0.0,0.0,169.0,1.0,4.859,
2.0,1.0,0.0,0.0,850.0,1.0,1.281,0.0
6.0,6.0,0.0,0.0,18.0,1.0,0.683,0.0
3.0,0.0,1.0,0.0,92.0,3.0,4.855,0.0
3.0,0.0,1.0,0.0,9.0,21.0,4.968,0.0
2.0,6.0,0.0,0.0,129.0,6.0,4.957,
6.0,3.0,0.0,0.0,466.0,2.0,4.962,
11.0,6.0,1.0,1.0,224.0,1.0,1.405,0.0
2.0,6.0,0.0,0.0,250.0,2.0,1.262,0.0
1.0,1.0,0.0,0.0,110.0,3.0,4.961,0.0
4.0,6.0,0.0,0.0,89.0,1.0,4.97,0.0
3.0,3.0,1.0,0.0,386.0,3.0,1.266,0.0
4.0,4.0,0.0,0.0,170.0,3.0,4.963,0.0
3.0,2.0,0.0,0.0,329.0,1.0,1.266,0.0
0.0,0.0,0.0,0.0,44.0,3.0,4.021,0.0
2.0,3.0,0.0,0.0,83.0,4.0,4.968,0.0
1.0,1.0,0.0,1.0,216.0,1.0,1.299,0.0
4.0,4.0,0.0,1.0,67.0,6.0,0.754,0.0
2.0,6.0,0.0,0.0,47.0,1.0,4.866,0.0
6.0,6.0,0.0,0.0,364.0,1.0,1.365,0.0
2.0,6.0,1.0,0.0,142.0,1.0,4.857,0.0
5.0,4.0,0.0,0.0,416.0,3.0,4.961,0.0
6.0,6.0,0.0,0.0,68.0,21.0,4.865,0.0
3.0,1.0,0.0,1.0,58.0,1.0,1.25,0.0
3.0,4.0,0.0,0.0,57.0,7.0,4.858,0.0
2.0,6.0,0.0,0.0,90.0,1.0,1.264,0.0
8.0,5.0,0.0,1.0,131.0,2.0,0.643,0.0
3.0,3.0,0.0,0.0,85.0,7.0,4.864,
3.0,2.0,1.0,0.0,621.0,1.0,4.857,0.0
3.0,0.0,1.0,1.0,542.0,3.0,1.405,0.0
3.0,4.0,0.0,0.0,291.0,1.0,4.961,0.0
2.0,3.0,1.0,0.0,272.0,1.0,4.858,0.0
3.0,0.0,0.0,0.0,258.0,2.0,4.961,0.0
7.0,1.0,1.0,0.0,147.0,10.0,4.963,0.0
6.0,0.0,0.0,0.0,241.0,1.0,4.855,0.0
6.0,6.0,0.0,2.0,679.0,1.0,0.788,0.0
1.0,3.0,1.0,0.0,11.0,2.0,1.327,0.0
5.0,6.0,0.0,0.0,112.0,1.0,1.264,0.0
0.0,0.0,0.0,0.0,183.0,1.0,4.963,0.0
5.0,2.0,0.0,1.0,284.0,1.0,0.873,0.0
8.0,1.0,0.0,1.0,391.0,3.0,0.869,0.0
0.0,0.0,1.0,0.0,381.0,2.0,4.857,0.0
8.0,0.0,0.0,0.0,164.0,2.0,4.962,0.0
2.0,6.0,0.0,0.0,281.0,1.0,4.96,0.0
8.0,6.0,0.0,0.0,83.0,4.0,4.855,0.0
4.0,4.0,0.0,2.0,993.0,4.0,1.286,0.0
3.0,3.0,0.0,0.0,320.0,3.0,4.86,0.0
2.0,2.0,1.0,0.0,70.0,3.0,4.962,0.0
2.0,6.0,0.0,0.0,91.0,1.0,4.964,0.0
3.0,1.0,0.0,0.0,599.0,2.0,1.244,0.0
1.0,1.0,0.0,0.0,127.0,2.0,1.313,
3.0,2.0,0.0,0.0,202.0,1.0,4.021,0.0
4.0,4.0,0.0,0.0,211.0,1.0,1.262,0.0
5.0,2.0,0.0,0.0,252.0,1.0,1.405,0.0
1.0,2.0,1.0,2.0,119.0,1.0,1.41,0.0
2.0,1.0,0.0,0.0,166.0,1.0,4.962,0.0
10.0,5.0,1.0,0.0,46.0,1.0,4.857,0.0
4.0,4.0,0.0,0.0,121.0,2.0,4.964,
2.0,6.0,0.0,2.0,471.0,1.0,0.809,0.0
3.0,1.0,0.0,1.0,33.0,7.0,1.266,0.0
11.0,1.0,0.0,2.0,189.0,1.0,1.032,0.0
1.0,5.0,0.0,0.0,486.0,2.0,1.244,0.0
2.0,2.0,0.0,0.0,364.0,10.0,4.961,0.0
2.0,1.0,0.0,1.0,65.0,1.0,1.26,0.0
7.0,3.0,1.0,0.0,67.0,4.0,1.344,0.0
2.0,6.0,0.0,0.0,103.0,2.0,1.244,1.0
3.0,0.0,0.0,0.0,291.0,1.0,4.864,0.0
1.0,1.0,1.0,1.0,68.0,2.0,4.191,0.0
3.0,1.0,1.0,1.0,164.0,2.0,1.354,0.0
2.0,3.0,0.0,1.0,111.0,2.0,1.26,0.0
4.0,6.0,0.0,0.0,1118.0,3.0,4.963,
4.0,3.0,0.0,0.0,153.0,2.0,4.96,
7.0,4.0,0.0,0.0,318.0,2.0,4.076,0.0
0.0,1.0,0.0,0.0,177.0,2.0,4.855,
2.0,6.0,0.0,0.0,187.0,1.0,4.968,0.0
4.0,4.0,0.0,0.0,11.0,3.0,4.968,0.0
2.0,1.0,0.0,0.0,165.0,3.0,4.962,0.0
3.0,0.0,0.0,0.0,489.0,5.0,4.864,0.0
2.0,6.0,0.0,0.0,551.0,1.0,4.021,0.0
1.0,1.0,1.0,0.0,528.0,1.0,4.964,
0.0,0.0,1.0,0.0,501.0,1.0,4.967,0.0
6.0,6.0,0.0,0.0,190.0,2.0,4.86,
4.0,1.0,1.0,1.0,222.0,4.0,1.244,
10.0,0.0,0.0,0.0,116.0,1.0,4.857,0.0
3.0,2.0,0.0,0.0,17.0,6.0,1.266,
11.0,2.0,0.0,2.0,452.0,5.0,0.879,0.0
2.0,6.0,0.0,0.0,153.0,2.0,4.859,0.0
2.0,1.0,0.0,0.0,172.0,2.0,1.266,0.0
8.0,6.0,0.0,0.0,173.0,3.0,4.966,0.0
3.0,1.0,0.0,0.0,210.0,2.0,4.96,0.0
6.0,6.0,0.0,0.0,262.0,2.0,1.25,1.0
2.0,1.0,1.0,0.0,134.0,2.0,4.958,0.0
5.0,0.0,1.0,2.0,216.0,1.0,0.985,0.0
2.0,6.0,0.0,1.0,687.0,1.0,0.79,
0.0,0.0,1.0,0.0,475.0,2.0,4.12,0.0
2.0,6.0,0.0,0.0,174.0,1.0,4.856,0.0
1.0,5.0,1.0,0.0,191.0,1.0,4.856,0.0
6.0,6.0,1.0,0.0,110.0,2.0,4.97,0.0
2.0,5.0,1.0,0.0,418.0,2.0,4.962,0.0
3.0,0.0,0.0,0.0,1681.0,1.0,4.858,
5.0,6.0,0.0,2.0,155.0,2.0,0.883,0.0
5.0,2.0,0.0,0.0,356.0,5.0,4.961,0.0
2.0,1.0,0.0,0.0,184.0,2.0,4.962,0.0
3.0,3.0,0.0,0.0,217.0,1.0,4.857,0.0
6.0,6.0,1.0,0.0,274.0,2.0,4.856,0.0
1.0,1.0,1.0,0.0,81.0,1.0,4.961,0.0
8.0,6.0,0.0,2.0,197.0,1.0,4.12,0.0
2.0,6.0,0.0,0.0,140.0,3.0,4.962,0.0
2.0,6.0,0.0,0.0,1689.0,4.0,4.856,0.0
8.0,6.0,0.0,0.0,241.0,1.0,1.405,
4.0,4.0,1.0,0.0,109.0,6.0,4.962,1.0
4.0,5.0,1.0,0.0,214.0,1.0,4.96,0.0
10.0,1.0,0.0,0.0,91.0,1.0,4.958,0.0
4.0,4.0,0.0,0.0,160.0,1.0,4.964,0.0
1.0,1.0,0.0,0.0,386.0,1.0,4.857,0.0
3.0,3.0,1.0,0.0,1309.0,2.0,1.281,0.0
7.0,1.0,0.0,0.0,13.0,11.0,1.25,0.0
4.0,4.0,0.0,1.0,90.0,1.0,1.299,0.0
4.0,4.0,0.0,0.0,21.0,2.0,4.968,0.0
4.0,4.0,0.0,0.0,78.0,3.0,4.964,
0.0,0.0,0.0,0.0,102.0,1.0,4.962,
2.0,1.0,0.0,2.0,291.0,2.0,0.838,0.0
2.0,6.0,0.0,0.0,87.0,2.0,4.963,0.0
5.0,4.0,0.0,2.0,96.0,2.0,0.74,0.0
4.0,4.0,0.0,1.0,134.0,1.0,1.313,
10.0,6.0,0.0,0.0,334.0,1.0,1.405,
3.0,0.0,0.0,0.0,902.0,1.0,1.281,
3.0,3.0,0.0,0.0,48.0,2.0,1.344,0.0
3.0,2.0,1.0,0.0,108.0,4.0,4.961,0.0
3.0,0.0,1.0,0.0,482.0,1.0,4.858,
11.0,3.0,0.0,2.0,218.0,3.0,0.879,0.0
2.0,2.0,1.0,0.0,351.0,1.0,1.405,0.0
3.0,0.0,1.0,0.0,182.0,1.0,4.866,0.0
2.0,1.0,0.0,2.0,159.0,1.0,0.849,0.0
6.0,0.0,0.0,0.0,60.0,4.0,1.327,0.0
2.0,6.0,0.0,0.0,808.0,1.0,4.12,0.0
2.0,3.0,0.0,0.0,161.0,4.0,4.963,0.0
6.0,6.0,0.0,0.0,550.0,3.0,4.856,0.0
10.0,6.0,0.0,0.0,416.0,1.0,1.25,0.0
4.0,6.0,1.0,1.0,254.0,4.0,1.291,1.0
2.0,3.0,1.0,0.0,408.0,1.0,4.858,0.0
4.0,4.0,0.0,0.0,307.0,9.0,4.963,0.0
6.0,0.0,1.0,0.0,242.0,3.0,4.859,0.0
3.0,3.0,1.0,0.0,228.0,1.0,1.327,0.0
2.0,0.0,0.0,0.0,119.0,8.0,4.968,0.0
2.0,6.0,0.0,0.0,81.0,7.0,4.963,0.0
1.0,2.0,0.0,0.0,35.0,1.0,0.835,0.0
2.0,1.0,0.0,0.0,41.0,2.0,1.757,0.0
6.0,6.0,0.0,0.0,144.0,1.0,4.963,0.0
3.0,3.0,0.0,0.0,720.0,1.0,1.313,
6.0,3.0,0.0,0.0,208.0,2.0,4.963,
2.0,6.0,0.0,0.0,67.0,1.0,1.299,0.0
2.0,1.0,0.0,0.0,136.0,13.0,4.963,0.0
5.0,0.0,1.0,0.0,410.0,3.0,4.857,0.0
6.0,3.0,0.0,0.0,69.0,2.0,4.12,0.0
5.0,4.0,0.0,0.0,144.0,1.0,0.744,0.0
3.0,0.0,0.0,1.0,23.0,3.0,1.25,1.0
4.0,6.0,0.0,0.0,146.0,2.0,4.857,
6.0,5.0,0.0,0.0,1503.0,2.0,4.076,
3.0,1.0,0.0,0.0,136.0,2.0,4.962,0.0
5.0,4.0,0.0,0.0,122.0,1.0,4.964,0.0
3.0,2.0,1.0,0.0,746.0,2.0,1.313,0.0
2.0,6.0,0.0,0.0,80.0,2.0,4.866,0.0
4.0,6.0,0.0,0.0,172.0,2.0,4.076,0.0
4.0,4.0,0.0,0.0,211.0,2.0,4.857,0.0
4.0,4.0,0.0,0.0,162.0,3.0,4.964,0.0
3.0,0.0,0.0,0.0,93.0,1.0,1.266,0.0
2.0,6.0,0.0,0.0,378.0,4.0,1.811,1.0
1.0,1.0,0.0,1.0,398.0,1.0,1.244,0.0
3.0,1.0,0.0,0.0,297.0,2.0,4.957,0.0
6.0,2.0,0.0,0.0,364.0,2.0,4.86,0.0
2.0,6.0,1.0,0.0,80.0,1.0,4.962,0.0
1.0,1.0,0.0,2.0,83.0,1.0,1.266,0.0
2.0,6.0,0.0,0.0,495.0,1.0,1.41,0.0
4.0,5.0,0.0,0.0,68.0,1.0,4.076,0.0
3.0,1.0,0.0,0.0,64.0,2.0,4.967,0.0
11.0,1.0,1.0,0.0,57.0,8.0,4.857,0.0
4.0,1.0,0.0,0.0,385.0,1.0,4.153,0.0
2.0,4.0,0.0,0.0,172.0,2.0,1.354,0.0
4.0,2.0,1.0,0.0,172.0,6.0,4.96,0.0
2.0,6.0,0.0,0.0,237.0,2.0,4.964,0.0
1.0,5.0,0.0,0.0,153.0,3.0,4.076,0.0
4.0,1.0,0.0,1.0,171.0,1.0,4.191,
0.0,0.0,0.0,0.0,87.0,4.0,4.965,
1.0,1.0,1.0,0.0,165.0,1.0,4.961,
8.0,6.0,0.0,1.0,216.0,1.0,1.423,
4.0,4.0,0.0,0.0,301.0,3.0,4.963,0.0
1.0,1.0,0.0,0.0,320.0,2.0,4.957,
2.0,1.0,0.0,0.0,201.0,16.0,4.963,0.0
2.0,1.0,0.0,1.0,295.0,2.0,4.191,
2.0,6.0,0.0,0.0,470.0,2.0,4.076,1.0
2.0,6.0,0.0,0.0,169.0,1.0,4.856,
1.0,1.0,0.0,0.0,392.0,3.0,4.963,
2.0,1.0,0.0,0.0,53.0,2.0,4.12,0.0
7.0,2.0,1.0,0.0,87.0,2.0,4.866,0.0
3.0,3.0,0.0,0.0,68.0,2.0,4.857,1.0
6.0,6.0,0.0,0.0,336.0,1.0,1.405,0.0
4.0,6.0,0.0,1.0,113.0,1.0,0.682,
3.0,0.0,1.0,0.0,812.0,1.0,4.866,0.0
2.0,6.0,0.0,0.0,90.0,2.0,4.968,0.0
8.0,5.0,0.0,0.0,506.0,2.0,0.914,
2.0,1.0,0.0,1.0,878.0,3.0,1.327,0.0
4.0,4.0,0.0,0.0,50.0,2.0,4.963,0.0
1.0,4.0,1.0,0.0,361.0,2.0,4.858,
3.0,0.0,0.0,0.0,187.0,8.0,1.334,0.0
3.0,3.0,1.0,0.0,48.0,3.0,4.858,0.0
3.0,2.0,0.0,0.0,72.0,3.0,4.864,0.0
2.0,6.0,0.0,0.0,105.0,6.0,4.076,0.0
2.0,6.0,0.0,0.0,239.0,2.0,4.076,0.0
3.0,0.0,1.0,0.0,495.0,1.0,4.963,0.0
2.0,3.0,0.0,0.0,154.0,3.0,0.722,
7.0,6.0,0.0,0.0,168.0,1.0,1.423,0.0
8.0,6.0,0.0,0.0,95.0,1.0,4.153,
8.0,4.0,0.0,0.0,260.0,5.0,4.857,0.0
3.0,3.0,1.0,0.0,116.0,4.0,1.281,0.0
2.0,6.0,0.0,0.0,116.0,1.0,4.97,0.0
4.0,6.0,1.0,0.0,228.0,1.0,4.864,0.0
5.0,6.0,0.0,0.0,232.0,3.0,0.854,0.0
1.0,1.0,0.0,0.0,213.0,2.0,1.327,0.0
1.0,1.0,1.0,0.0,34.0,3.0,4.957,
7.0,1.0,1.0,0.0,545.0,2.0,4.855,0.0
3.0,3.0,0.0,0.0,200.0,1.0,1.281,0.0
1.0,1.0,0.0,0.0,429.0,1.0,4.859,0.0
2.0,6.0,0.0,0.0,131.0,1.0,4.965,0.0
3.0,3.0,0.0,0.0,94.0,1.0,4.191,0.0
3.0,0.0,1.0,0.0,299.0,5.0,4.961,
3.0,2.0,0.0,0.0,52.0,2.0,4.864,0.0
3.0,0.0,0.0,1.0,82.0,2.0,1.25,0.0
3.0,3.0,1.0,0.0,143.0,2.0,1.405,0.0
4.0,4.0,0.0,0.0,516.0,2.0,4.964,0.0
1.0,6.0,0.0,0.0,270.0,1.0,4.12,0.0
4.0,4.0,0.0,0.0,175.0,1.0,4.962,0.0
2.0,1.0,0.0,1.0,159.0,1.0,1.334,0.0
4.0,3.0,0.0,0.0,288.0,2.0,1.299,0.0
3.0,3.0,0.0,0.0,121.0,2.0,4.864,0.0
4.0,6.0,0.0,0.0,33.0,2.0,1.244,
2.0,6.0,0.0,0.0,1574.0,3.0,4.962,
2.0,6.0,1.0,1.0,140.0,2.0,4.021,0.0
5.0,3.0,0.0,1.0,181.0,1.0,0.819,0.0
3.0,5.0,1.0,0.0,215.0,3.0,4.96,
4.0,0.0,0.0,0.0,195.0,1.0,4.857,0.0
1.0,1.0,0.0,0.0,425.0,2.0,4.857,0.0
3.0,3.0,0.0,0.0,236.0,1.0,4.191,0.0
10.0,5.0,1.0,0.0,181.0,1.0,4.855,0.0
4.0,4.0,0.0,0.0,190.0,1.0,0.883,0.0
2.0,6.0,0.0,0.0,204.0,1.0,4.961,1.0
0.0,0.0,0.0,0.0,98.0,1.0,4.857,0.0
2.0,6.0,0.0,0.0,70.0,10.0,4.961,0.0
3.0,5.0,0.0,0.0,34.0,3.0,4.959,0.0
4.0,4.0,0.0,0.0,56.0,5.0,4.962,0.0
2.0,1.0,0.0,0.0,157.0,2.0,4.857,0.0
10.0,6.0,0.0,0.0,204.0,1.0,1.266,
4.0,4.0,0.0,0.0,184.0,1.0,4.964,0.0
6.0,6.0,0.0,0.0,353.0,3.0,4.856,
4.0,4.0,0.0,0.0,517.0,3.0,4.866,0.0
1.0,4.0,1.0,0.0,160.0,2.0,1.334,0.0
7.0,1.0,0.0,0.0,90.0,2.0,0.896,
3.0,0.0,1.0,0.0,424.0,1.0,4.859,1.0
3.0,0.0,0.0,0.0,133.0,2.0,0.77,0.0
6.0,4.0,0.0,0.0,99.0,1.0,4.153,0.0
2.0,6.0,1.0,0.0,101.0,9.0,4.968,0.0
4.0,1.0,0.0,0.0,83.0,5.0,1.281,0.0
3.0,3.0,0.0,0.0,156.0,2.0,4.961,0.0
4.0,4.0,0.0,0.0,13.0,9.0,4.962,
4.0,5.0,1.0,0.0,799.0,4.0,4.963,0.0
3.0,1.0,0.0,0.0,92.0,2.0,4.855,0.0
3.0,3.0,0.0,0.0,78.0,1.0,4.864,
3.0,2.0,0.0,0.0,728.0,8.0,4.961,0.0
4.0,4.0,0.0,0.0,679.0,1.0,4.97,0.0
3.0,1.0,1.0,0.0,61.0,2.0,4.856,
4.0,1.0,0.0,0.0,70.0,6.0,4.86,0.0
9.0,5.0,1.0,0.0,53.0,1.0,4.962,0.0
2.0,6.0,0.0,0.0,49.0,1.0,4.021,0.0
3.0,3.0,1.0,0.0,201.0,1.0,1.327,0.0
3.0,2.0,0.0,0.0,89.0,2.0,4.857,0.0
4.0,6.0,1.0,0.0,57.0,5.0,4.857,0.0
3.0,2.0,0.0,1.0,370.0,1.0,4.076,
3.0,0.0,1.0,0.0,180.0,5.0,4.856,0.0
4.0,4.0,0.0,0.0,391.0,1.0,4.857,
4.0,4.0,0.0,0.0,830.0,5.0,4.96,0.0
4.0,6.0,0.0,0.0,430.0,3.0,4.968,0.0
1.0,1.0,0.0,0.0,149.0,2.0,4.964,0.0
4.0,6.0,0.0,0.0,336.0,1.0,4.021,0.0
5.0,6.0,0.0,0.0,200.0,1.0,0.644,0.0
2.0,1.0,0.0,0.0,130.0,6.0,4.957,0.0
6.0,0.0,1.0,0.0,100.0,1.0,4.855,0.0
6.0,6.0,0.0,0.0,783.0,3.0,4.12,0.0
2.0,6.0,0.0,0.0,290.0,2.0,1.344,0.0
5.0,6.0,1.0,0.0,217.0,3.0,4.964,0.0
3.0,0.0,1.0,0.0,218.0,2.0,4.859,0.0
2.0,1.0,0.0,0.0,143.0,3.0,4.962,0.0
2.0,3.0,0.0,1.0,18.0,1.0,1.047,0.0
10.0,6.0,0.0,0.0,486.0,3.0,4.961,0.0
6.0,6.0,0.0,0.0,98.0,1.0,4.12,0.0
3.0,3.0,0.0,0.0,217.0,2.0,4.961,0.0
11.0,5.0,0.0,1.0,137.0,3.0,0.977,0.0
2.0,1.0,0.0,0.0,552.0,1.0,4.964,
3.0,3.0,0.0,0.0,216.0,1.0,1.405,
7.0,4.0,0.0,0.0,12.0,1.0,0.748,0.0
7.0,3.0,1.0,0.0,89.0,3.0,4.962,0.0
2.0,6.0,0.0,0.0,127.0,1.0,4.961,0.0
4.0,4.0,0.0,0.0,115.0,1.0,1.365,0.0
4.0,4.0,1.0,0.0,116.0,1.0,4.961,0.0
3.0,0.0,1.0,0.0,28.0,8.0,4.864,0.0
4.0,3.0,0.0,0.0,83.0,1.0,4.963,0.0
3.0,0.0,0.0,1.0,282.0,1.0,1.266,0.0
5.0,0.0,0.0,1.0,155.0,1.0,1.365,0.0
11.0,6.0,0.0,0.0,1062.0,4.0,4.962,0.0
2.0,1.0,0.0,0.0,176.0,2.0,4.021,0.0
10.0,3.0,0.0,0.0,522.0,5.0,4.859,0.0
4.0,4.0,1.0,0.0,284.0,1.0,4.857,
7.0,1.0,1.0,0.0,237.0,1.0,4.864,0.0
10.0,6.0,0.0,0.0,180.0,1.0,4.855,0.0
2.0,6.0,0.0,0.0,10.0,27.0,4.959,0.0
2.0,6.0,0.0,0.0,332.0,1.0,0.879,0.0
3.0,3.0,0.0,0.0,494.0,3.0,4.858,0.0
2.0,1.0,0.0,0.0,162.0,1.0,4.855,0.0
2.0,1.0,0.0,0.0,305.0,7.0,0.937,0.0
5.0,3.0,0.0,0.0,153.0,2.0,0.639,0.0
3.0,0.0,1.0,0.0,125.0,3.0,4.959,0.0
2.0,0.0,0.0,0.0,102.0,3.0,4.191,0.0
1.0,1.0,0.0,0.0,109.0,1.0,1.291,
3.0,2.0,1.0,0.0,523.0,2.0,4.857,
1.0,6.0,0.0,1.0,551.0,1.0,1.327,0.0
2.0,6.0,0.0,0.0,412.0,2.0,1.266,0.0
6.0,6.0,0.0,0.0,44.0,1.0,4.191,0.0
3.0,0.0,0.0,0.0,143.0,2.0,4.191,0.0
4.0,3.0,0.0,0.0,105.0,2.0,4.96,0.0
2.0,4.0,0.0,0.0,75.0,1.0,4.966,0.0
5.0,0.0,1.0,0.0,119.0,1.0,4.963,0.0
4.0,4.0,0.0,1.0,148.0,2.0,0.644,0.0
8.0,0.0,1.0,0.0,61.0,1.0,4.86,0.0
3.0,2.0,0.0,0.0,62.0,6.0,4.965,0.0
1.0,1.0,0.0,1.0,516.0,2.0,0.715,
1.0,1.0,1.0,0.0,19.0,6.0,1.313,0.0
6.0,6.0,0.0,0.0,159.0,1.0,1.344,0.0
