age,job_num,marital_num,education_num,default_num,housing_num,loan_num,poutcome_num,duration,campaign,euribor3m
39,4,1,6,1,1,0,0,333,4,4.962
35,2,0,6,0,0,0,0,161,1,4.961
49,4,0,1,0,1,0,0,126,8,4.962
33,3,0,3,0,0,0,1,79,1,0.881
33,3,1,3,0,0,0,0,16,18,4.959
37,2,1,6,0,0,1,1,553,1,1.299
35,2,1,1,0,0,1,1,73,1,0.873
49,1,2,1,0,0,0,0,117,6,4.857
76,5,2,0,0,1,0,1,168,1,0.697
51,2,0,6,0,0,0,0,143,1,4.153
50,6,0,4,0,2,2,0,230,2,4.962
30,3,0,3,0,1,1,0,117,1,4.855
30,1,1,1,0,0,0,0,1426,3,4.962
56,1,0,1,1,0,0,0,310,1,1.25
39,2,0,6,0,0,0,0,104,1,4.857
49,4,0,4,0,0,0,0,147,1,4.865
39,2,0,6,0,0,0,0,370,2,4.866
36,3,0,2,1,0,0,0,291,4,4.855
49,2,0,6,0,0,0,1,110,6,0.883
27,3,1,0,1,1,0,0,160,3,4.963
54,4,0,5,0,1,0,1,222,1,1.041
31,8,0,6,0,1,0,0,332,1,4.191
34,1,1,1,0,1,1,0,269,2,1.327
50,7,0,1,0,0,1,0,38,12,4.858
58,3,0,5,0,1,0,0,29,3,4.959
54,3,2,5,1,1,0,0,370,1,4.859
47,3,0,2,1,1,0,0,55,2,4.967
36,4,0,3,0,1,1,0,702,2,4.864
32,2,1,1,0,1,0,0,136,1,4.964
26,11,1,3,0,0,0,0,127,1,0.879
47,8,0,6,0,0,0,0,109,2,4.965
32,2,1,1,0,1,0,0,23,2,4.864
34,8,0,6,0,2,2,1,156,3,0.896
26,4,1,1,0,1,0,0,124,3,4.962
48,2,1,1,0,1,1,0,214,2,4.962
30,1,0,1,0,1,0,0,92,2,4.858
30,1,1,5,0,0,1,0,154,1,4.857
33,2,0,6,0,0,0,0,133,3,4.864
60,8,0,4,0,1,0,0,318,2,4.955
31,6,1,6,0,0,0,0,166,1,4.864
32,2,0,1,0,1,0,0,155,2,1.299
42,2,0,6,0,1,0,0,120,1,4.191
35,1,1,1,0,0,0,0,71,2,1.344
24,2,1,6,0,1,0,0,342,3,1.365
33,2,1,6,0,0,0,0,17,5,1.266
41,6,0,1,0,0,1,0,129,2,4.856
57,3,0,5,1,1,0,0,106,1,4.86
44,2,0,1,0,0,0,0,130,2,4.864
30,2,2,6,0,0,1,0,198,1,4.153
59,0,2,5,0,2,2,0,246,4,4.961
31,3,1,3,0,0,0,1,59,1,1.266
32,5,0,1,0,0,0,0,209,3,4.855
39,1,0,3,0,0,1,0,51,2,4.96
28,3,1,4,0,1,0,0,164,5,4.963
27,2,1,6,0,1,0,1,398,4,0.879
38,4,2,6,1,0,0,0,125,3,4.963
29,2,1,6,0,1,0,0,67,1,4.968
45,7,0,3,0,1,0,0,201,1,1.266
59,0,0,0,1,2,2,0,202,2,4.962
29,2,1,6,0,1,0,0,155,3,4.965
54,5,2,6,0,1,0,1,778,5,1.25
38,3,1,2,1,1,0,0,97,6,4.96
30,11,1,1,0,1,0,1,196,1,1.037
36,2,2,1,0,1,1,0,354,5,4.967
30,2,2,1,0,1,0,0,225,2,4.961
36,6,0,6,0,1,0,0,8,1,4.859
69,5,0,4,0,0,1,1,103,1,0.722
54,3,0,3,1,0,1,0,500,3,4.858
51,7,0,1,0,1,1,0,240,3,0.883
37,4,1,4,0,1,0,1,347,1,4.021
30,1,0,1,1,0,1,0,102,2,1.334
33,3,0,0,0,1,0,0,61,23,4.962
33,1,0,4,0,1,0,0,44,1,1.344
30,4,1,6,0,0,1,0,81,2,4.964
30,3,1,3,0,1,0,0,235,3,4.962
35,4,1,4,0,1,0,0,307,4,4.968
54,1,0,1,0,0,0,0,321,4,4.966
47,10,1,6,1,1,0,0,39,3,4.959
37,2,0,6,0,0,0,1,208,1,1.334
26,3,1,0,0,1,1,0,215,3,4.962
33,3,1,0,0,0,0,0,119,2,4.86
42,6,0,1,0,0,0,0,204,1,4.962
28,3,0,3,0,1,0,0,225,3,4.96
32,0,1,1,0,0,0,0,406,2,4.866
46,2,1,1,0,1,1,0,65,2,1.264
51,2,0,6,0,0,0,0,295,3,4.866
51,5,0,0,0,0,0,2,1057,1,1.085
30,1,2,3,0,1,0,0,320,1,4.856
39,8,0,3,0,0,0,0,742,1,4.963
31,7,1,4,0,0,0,1,250,1,4.076
43,2,0,6,0,0,0,0,166,1,4.963
28,4,1,4,0,1,0,2,167,2,0.893
39,5,2,0,0,1,0,0,188,1,1.344
39,3,1,3,1,1,0,0,123,3,4.96
55,2,0,1,0,0,0,0,180,1,1.266
28,4,0,3,0,0,0,1,472,2,1.291
72,5,2,0,0,0,0,0,152,1,0.861
40,4,0,1,0,1,1,0,105,1,4.964
43,2,2,6,0,0,1,0,380,3,4.964
36,2,0,6,0,1,0,1,449,1,4.663
47,2,0,6,0,1,0,0,138,6,4.857
45,3,0,0,1,1,0,0,591,2,4.965
29,6,1,6,0,1,0,0,174,1,4.855
71,5,0,4,0,0,0,0,559,1,0.64
38,3,0,2,1,1,1,0,120,3,4.858
31,2,0,6,0,0,0,0,596,2,4.12
39,1,0,5,1,0,0,0,146,2,4.963
43,4,0,1,0,1,0,0,17,37,4.959
32,4,1,6,0,0,0,0,195,7,4.963
25,3,1,3,1,1,0,0,111,1,4.962
55,1,0,1,1,1,0,0,209,3,4.965
20,11,1,1,0,1,0,0,100,4,4.96
33,8,1,0,0,0,0,1,174,1,4.12
33,3,1,1,0,1,0,1,435,2,1.313
50,1,1,1,0,0,0,0,129,9,4.963
39,2,1,1,0,0,0,0,387,10,1.266
48,3,0,3,0,0,1,1,276,2,1.291
48,4,0,1,0,0,0,0,185,2,4.865
32,6,1,6,0,0,0,0,237,2,4.857
39,8,0,0,1,0,0,0,87,1,4.961
39,4,0,2,0,0,1,0,158,1,1.405
29,2,1,6,0,1,0,0,359,1,4.96
35,2,2,1,0,1,0,0,406,2,1.266
32,4,1,6,0,0,0,0,264,12,4.966
33,3,1,6,0,1,1,0,389,4,1.281
43,6,0,6,0,0,1,0,203,1,4.966
43,1,0,1,0,1,0,0,268,1,4.961
32,2,1,6,0,1,0,0,315,4,1.018
25,2,0,1,0,1,1,0,275,4,4.857
37,3,0,2,0,0,0,0,181,1,4.858
53,2,0,6,0,0,0,0,139,1,0.849
44,10,0,2,1,0,1,0,75,4,4.864
36,1,1,1,0,1,0,0,128,1,4.076
51,6,0,6,0,0,0,0,175,1,4.962
41,4,2,4,0,1,0,0,834,1,1.365
50,4,0,4,1,0,0,0,239,4,4.857
52,6,0,6,1,1,0,0,311,1,4.856
39,6,0,6,0,1,0,0,230,2,4.965
42,2,1,6,0,1,0,0,520,3,4.967
39,6,0,6,0,1,0,0,95,1,1.26
48,2,0,1,0,1,1,0,89,1,4.866
31,8,0,6,0,0,0,0,182,1,1.313
48,4,0,4,0,0,1,0,200,2,0.742
41,4,0,4,1,0,0,0,677,1,4.857
59,2,0,1,0,1,0,0,277,1,0.884
75,5,0,0,0,0,0,1,356,2,1.405
43,2,0,6,0,1,0,0,209,2,4.12
54,3,0,3,0,0,1,0,158,1,1.266
26,3,0,3,0,1,0,0,1106,1,1.266
27,3,1,3,0,1,0,0,64,1,4.958
28,4,1,4,0,1,0,0,111,1,4.963
44,2,0,6,0,0,0,0,135,2,4.021
49,3,0,2,1,0,0,0,221,1,4.957
31,1,0,1,1,0,0,0,160,3,4.96
23,3,0,2,1,0,0,0,8,8,1.291
44,2,0,6,0,1,0,0,25,1,4.864
29,11,1,1,0,1,0,0,670,1,4.076
39,0,0,0,0,0,0,0,282,1,0.972
36,6,0,2,0,1,1,0,354,3,0.873
30,2,0,6,0,1,0,0,242,3,4.864
70,5,0,1,0,1,0,0,72,3,0.735
37,3,0,0,1,0,0,0,166,1,4.968
48,3,0,4,1,0,0,0,207,3,4.857
42,4,1,1,0,0,0,0,58,2,4.963
35,3,0,3,0,0,0,1,134,1,1.327
33,3,0,2,1,1,0,0,186,1,4.962
59,5,0,0,0,1,1,0,265,1,4.964
31,4,0,6,0,1,0,0,15,8,1.299
30,2,1,6,0,0,0,0,208,2,1.25
26,4,1,6,0,1,0,1,204,2,0.884
31,3,0,3,0,0,0,0,715,1,4.957
32,3,1,3,0,1,0,1,340,2,1.291
30,8,1,6,0,0,0,0,385,1,4.076
38,2,2,6,0,1,0,0,119,4,4.964
50,4,0,4,0,0,0,1,402,4,4.021
51,3,0,3,1,2,2,0,487,2,4.856
45,4,2,1,0,1,0,0,121,2,1.327
48,2,2,6,1,1,0,0,246,2,4.962
42,2,0,3,1,1,0,1,98,2,1.25
29,2,0,6,1,1,1,0,82,1,4.963
50,3,0,5,1,0,0,0,114,1,4.958
30,3,0,0,0,1,0,0,202,1,1.405
49,6,2,6,0,0,0,0,170,7,4.864
51,2,0,6,0,1,0,0,212,1,0.829
38,3,0,0,1,1,0,0,178,1,1.244
31,6,0,6,0,0,0,0,58,3,4.964
40,0,1,4,0,0,0,0,111,4,4.857
41,3,2,0,1,1,0,0,1575,1,4.857
34,2,0,1,0,1,0,2,161,1,0.704
31,1,1,6,0,1,0,0,163,1,1.266
40,4,0,4,0,1,0,0,33,4,4.153
33,2,0,1,0,1,0,1,495,1,1.344
25,3,0,3,0,1,0,0,78,16,4.96
37,8,0,3,0,0,0,0,327,1,4.864
49,3,0,0,1,1,0,0,109,1,4.86
39,4,1,4,0,1,0,0,58,1,4.153
38,2,0,3,1,1,0,0,306,1,4.961
42,7,0,1,1,1,0,0,106,1,4.961
58,5,0,4,0,1,0,0,47,1,1.334
29,4,1,1,1,0,0,0,921,3,4.964
31,4,0,4,0,0,0,0,22,1,4.963
30,8,1,6,0,0,0,1,370,2,0.904
29,3,0,3,0,0,0,0,48,5,4.857
39,2,0,6,0,0,0,0,160,3,4.857
25,3,1,0,0,0,0,0,196,1,4.859
51,5,0,3,0,0,0,0,180,2,4.957
35,3,0,3,0,1,0,0,268,5,4.958
24,1,1,1,0,0,0,0,260,1,4.858
43,7,1,6,0,1,0,0,240,1,4.857
33,4,0,1,0,1,0,0,119,1,4.965
35,1,2,3,0,1,0,0,124,1,4.961
42,10,0,6,1,1,1,0,148,2,4.963
34,2,1,6,0,0,0,0,98,2,4.961
57,5,2,3,0,1,0,1,149,5,1.291
43,2,0,1,0,2,2,0,164,2,4.858
38,10,0,3,0,0,1,0,129,4,4.957
26,4,1,4,0,1,1,0,158,5,1.266
32,4,1,4,0,1,1,0,187,1,1.215
26,2,1,1,0,0,0,0,171,1,1.415
30,3,0,3,0,1,0,0,225,2,4.021
39,2,1,1,1,0,0,0,399,2,4.857
52,2,0,6,0,1,0,0,134,3,4.076
80,5,2,0,0,1,0,0,403,1,0.642
43,2,2,6,0,1,0,0,418,1,1.262
34,4,0,6,0,1,0,0,643,1,4.963
36,8,0,6,0,0,1,1,159,2,1.264
25,2,0,1,0,0,1,0,125,4,4.856
44,3,0,0,1,0,0,0,71,3,4.963
36,9,1,2,1,0,0,0,1244,3,4.86
31,8,0,6,0,0,0,0,135,5,4.963
30,4,0,6,0,0,0,0,282,2,4.855
39,2,0,6,0,0,0,0,208,1,1.215
33,3,0,3,0,1,0,0,67,1,4.856
32,3,1,3,1,1,0,1,134,1,1.281
30,2,1,6,0,1,1,0,151,2,4.962
27,1,1,1,1,0,0,0,108,2,4.855
53,2,0,6,0,0,0,0,120,1,4.962
41,7,0,3,0,0,1,2,322,1,1.466
39,7,1,1,0,1,0,0,240,3,0.896
24,2,0,5,0,1,0,0,170,2,4.963
29,8,0,6,1,1,0,0,199,6,4.959
46,4,2,6,0,0,0,0,1288,3,4.967
30,4,1,1,0,1,0,1,218,1,1.405
41,1,0,1,0,1,0,0,55,1,4.857
28,8,1,6,0,2,2,0,227,1,0.879
28,3,0,2,0,1,0,0,120,2,4.857
30,4,1,4,0,0,0,0,137,1,1.26
30,3,0,3,0,1,1,0,231,1,1.299
34,7,0,6,0,0,0,1,109,3,0.882
57,6,0,0,0,1,0,1,122,2,0.773
35,1,1,1,0,1,0,0,473,2,1.313
24,1,1,3,0,1,0,0,73,4,4.963
29,4,1,4,0,0,0,0,199,2,4.859
48,2,2,1,0,0,1,0,284,2,4.856
38,6,0,1,1,0,1,0,70,2,4.866
33,4,0,4,0,1,0,0,83,3,4.857
33,4,0,6,0,1,0,0,76,4,4.968
33,2,1,6,0,1,0,0,113,1,4.959
58,6,0,2,0,0,0,0,342,1,4.857
41,3,0,0,0,1,0,0,262,2,4.959
46,3,0,0,1,1,1,0,118,1,4.963
33,3,0,3,0,1,0,1,135,1,1.405
36,4,2,4,0,1,0,0,79,2,4.964
35,3,1,1,0,0,0,0,1090,1,1.344
32,4,1,1,0,0,0,0,186,2,4.963
30,6,1,6,0,1,0,0,96,1,4.96
29,2,1,6,0,1,0,0,281,3,4.962
35,10,2,1,0,1,0,0,77,1,4.961
31,2,1,6,0,2,2,0,116,3,4.96
29,2,1,6,0,1,0,0,849,1,4.859
56,10,0,0,1,1,0,0,20,20,4.968
21,3,0,3,0,1,0,0,150,2,4.963
36,2,1,6,0,1,0,1,87,1,0.879
37,2,0,6,0,0,0,0,167,1,1.26
42,2,0,1,0,0,0,0,218,6,4.021
28,3,0,3,1,1,0,0,254,1,1.405
30,3,0,5,0,0,1,0,118,2,4.864
47,2,0,6,0,0,0,0,143,1,4.967
38,9,0,5,1,1,0,0,13,2,4.959
31,3,0,2,0,1,0,0,420,3,4.961
39,3,2,2,1,1,0,0,408,1,1.281
58,4,0,0,1,0,1,0,103,3,4.962
43,2,0,6,1,1,0,0,1332,1,4.968
37,1,0,1,0,1,0,0,124,2,4.856
32,1,1,1,0,0,0,1,151,2,1.281
60,2,2,1,1,1,0,1,83,1,1.25
31,4,1,6,0,2,2,0,222,1,1.405
41,3,0,4,0,0,0,0,53,3,4.86
39,3,0,5,1,0,0,0,218,2,4.956
29,3,2,1,0,0,0,1,199,2,1.25
48,1,1,5,0,1,0,0,164,2,4.076
39,2,0,6,0,0,0,0,743,13,4.962
34,2,0,3,0,0,0,0,238,1,4.961
30,4,1,6,1,0,0,0,61,5,4.963
53,2,0,6,0,1,1,0,433,1,0.706
31,2,1,6,0,1,0,2,282,2,1.262
45,3,2,3,0,0,0,0,1162,2,4.858
35,2,0,6,0,1,0,0,348,4,1.313
42,6,1,6,0,0,0,0,1106,2,0.743
47,6,0,6,0,0,0,0,135,1,4.191
34,2,2,6,0,1,0,0,118,1,1.291
55,1,0,1,0,0,0,0,165,2,4.856
35,2,1,1,0,1,1,0,618,1,4.856
61,10,0,6,1,1,0,0,651,1,0.883
30,3,1,1,0,1,0,0,399,1,4.86
32,4,0,6,0,1,0,0,77,1,0.714
32,3,0,3,0,1,1,0,295,1,4.153
39,3,1,0,0,0,1,0,396,4,4.967
34,3,0,4,0,1,0,0,518,1,4.858
34,2,1,1,0,1,0,0,78,4,4.857
44,6,0,6,0,0,0,0,277,1,4.076
33,3,0,2,0,0,0,0,218,4,1.25
29,2,1,6,0,1,0,2,180,2,0.878
33,8,2,6,0,0,0,0,345,1,1.327
38,9,0,2,0,1,0,0,240,1,4.857
31,8,1,1,0,1,0,0,151,2,4.961
34,3,0,1,0,1,0,1,143,1,1.405
47,1,0,1,1,0,0,0,378,1,1.334
52,6,0,5,1,1,0,0,14,13,4.959
42,2,0,1,1,0,1,0,141,5,4.968
36,3,0,3,1,0,0,1,951,3,1.281
42,1,0,3,0,0,0,0,71,1,1.045
30,4,0,4,0,0,0,0,107,4,4.964
44,6,0,6,0,1,0,0,137,2,1.41
42,8,0,2,0,1,1,0,195,2,4.86
66,5,0,6,0,0,1,0,315,1,0.843
53,2,0,3,0,1,1,0,674,1,1.281
54,4,0,6,1,0,0,0,322,2,4.958
41,7,0,3,1,1,0,0,80,3,4.961
29,4,1,4,0,2,2,2,255,1,0.878
47,2,2,1,0,0,0,0,352,1,4.153
51,3,0,3,0,0,0,0,191,5,4.86
29,4,1,6,0,0,0,0,259,1,4.963
33,2,0,6,0,1,1,1,44,1,1.281
53,6,0,6,0,1,0,0,97,1,0.904
46,3,2,3,0,1,0,0,266,3,1.423
54,2,2,6,0,1,0,1,112,1,0.878
57,8,0,6,1,0,0,0,102,3,4.965
45,4,0,6,0,0,0,0,79,3,4.865
44,3,1,4,1,0,0,0,29,2,4.857
38,1,1,3,0,0,0,0,114,1,1.291
39,0,2,3,0,1,0,0,105,1,4.958
40,4,1,4,1,1,0,0,111,3,1.266
34,7,0,1,0,2,2,1,72,2,4.076
38,2,1,6,0,1,0,0,318,3,1.26
31,4,1,1,0,0,0,1,552,2,1.299
45,2,0,6,0,1,1,0,826,1,1.291
50,2,2,1,1,0,0,0,64,1,4.967
51,2,0,6,1,0,0,0,229,2,4.962
37,6,1,6,0,1,0,1,242,2,4.153
33,1,0,1,0,0,1,0,425,1,4.858
31,3,0,4,1,1,0,0,280,4,1.405
28,3,0,2,1,0,0,0,419,2,4.967
46,3,0,0,0,0,0,0,251,3,4.965
36,3,0,3,1,1,0,1,38,1,1.281
47,3,0,3,0,0,0,0,112,1,1.405
24,11,1,6,0,0,0,0,908,2,1.327
75,5,2,3,0,0,0,0,233,1,1.56
32,3,0,3,0,0,0,2,583,1,1.41
46,6,0,3,1,1,1,0,488,4,4.962
36,2,1,6,0,0,0,0,67,6,4.968
26,2,1,6,0,0,0,0,143,4,1.299
33,7,2,3,0,1,0,0,105,1,4.859
43,2,0,6,0,1,0,0,122,4,4.963
28,2,0,1,0,1,0,0,254,5,0.715
32,2,1,6,0,0,0,0,81,2,4.858
35,6,1,5,0,1,1,0,408,3,4.963
52,2,0,4,0,1,1,2,139,2,0.893
25,3,1,1,0,0,0,0,234,1,4.96
35,3,0,2,0,0,0,1,86,2,4.153
30,4,0,4,0,1,0,0,521,2,0.728
38,10,0,2,0,1,0,0,196,1,4.855
33,6,0,6,0,1,1,0,128,1,4.963
35,1,1,1,0,0,1,1,225,7,1.266
41,2,2,6,0,1,0,0,479,1,4.191
35,3,0,3,0,0,0,0,92,1,4.866
43,6,0,2,1,1,0,0,463,1,1.291
32,3,1,2,1,0,0,0,19,6,1.25
55,3,2,0,0,0,0,0,98,1,4.191
83,5,2,0,0,1,1,0,112,1,0.716
46,1,0,5,0,1,0,0,134,1,4.964
30,1,0,1,0,1,0,1,599,4,4.12
43,6,0,6,0,0,0,0,75,1,0.861
38,10,0,3,0,0,0,0,104,1,4.857
53,3,0,0,1,1,0,0,446,1,4.968
42,2,0,6,0,1,0,1,419,3,1.041
37,6,0,6,0,0,0,0,214,4,4.859
47,2,0,6,0,0,0,1,639,3,0.803
62,0,0,6,0,1,0,2,237,1,0.714
23,3,1,1,0,0,0,0,104,2,1.007
31,10,1,6,0,1,0,0,228,1,4.076
48,3,0,0,1,1,0,0,240,1,4.964
34,8,0,0,1,0,0,0,100,2,1.354
55,3,0,2,1,0,0,0,567,2,4.864
31,2,1,6,0,0,0,0,19,1,4.967
31,2,1,6,0,1,0,0,96,7,4.963
37,3,0,2,1,1,0,0,199,1,4.959
39,1,0,3,1,0,0,0,97,2,4.947
39,2,0,1,0,1,1,0,9,19,4.959
24,8,1,4,0,1,0,0,201,3,4.962
26,1,0,1,0,0,1,0,570,11,4.864
37,3,1,1,0,0,0,0,79,1,4.855
46,2,2,6,0,1,0,0,304,2,4.857
37,2,0,6,0,0,0,0,274,1,4.12
40,3,2,3,1,0,0,0,467,6,1.266
33,4,0,6,0,1,0,0,162,6,4.963
57,10,0,6,0,1,0,0,290,2,4.857
35,2,1,3,0,1,0,2,301,3,1.291
39,1,0,1,1,0,0,0,5,2,4.858
81,0,2,0,0,1,0,0,151,6,0.719
60,5,0,0,0,0,0,1,599,1,0.739
44,3,1,4,0,1,0,0,64,1,1.264
53,6,0,1,0,0,0,0,91,10,4.957
32,4,1,6,0,0,1,1,542,3,1.291
47,1,2,1,0,2,2,0,299,3,4.856
49,2,1,6,0,0,0,0,57,6,4.961
48,4,0,6,0,1,0,0,247,1,4.965
46,3,1,0,0,1,1,0,145,1,4.076
28,3,1,3,0,0,0,0,521,2,4.864
35,2,0,6,0,1,1,0,161,2,4.857
60,5,0,2,1,0,0,0,95,1,4.962
30,8,1,1,0,1,0,0,144,1,4.859
45,3,1,3,1,1,0,0,623,1,1.344
26,3,1,0,0,1,0,0,36,2,1.25
37,2,1,6,0,1,0,0,305,2,4.963
31,4,0,4,0,1,0,0,87,2,4.957
28,1,0,1,0,1,1,0,12,1,0.702
37,2,0,6,0,1,0,0,386,2,4.191
44,6,1,6,1,0,0,0,534,2,4.021
67,5,0,0,0,0,0,2,341,2,0.898
51,3,0,0,0,0,1,0,25,6,4.963
58,8,0,6,0,0,0,0,136,1,4.86
56,2,2,6,0,0,0,0,213,1,4.961
50,2,0,1,0,1,0,0,182,2,4.021
41,6,0,5,0,1,0,1,588,1,0.695
40,4,0,4,0,0,0,0,191,2,4.857
24,3,1,5,0,0,0,0,62,3,4.961
29,10,1,6,0,1,0,0,167,11,4.966
36,3,0,3,0,0,0,0,620,1,4.86
40,3,2,3,1,2,2,0,104,1,4.962
25,11,1,1,0,0,1,0,433,2,4.864
52,3,0,2,0,0,0,0,139,2,1.384
51,3,0,0,1,1,0,0,205,1,4.966
42,1,0,1,0,1,0,0,200,1,1.405
40,3,0,5,0,0,0,0,100,4,4.958
36,10,2,1,0,1,0,0,230,3,4.021
59,0,1,4,0,0,0,0,69,1,4.12
28,6,1,6,0,0,0,0,292,3,4.957
27,2,1,6,0,1,1,0,179,1,1.264
36,4,0,4,0,1,0,0,21,1,4.866
31,2,1,6,0,0,1,0,358,1,4.963
40,4,0,6,0,1,1,0,133,2,1.25
33,1,2,5,0,0,0,0,66,1,4.96
42,8,2,2,1,1,0,0,94,3,4.961
41,3,0,3,0,1,1,0,88,1,4.961
25,2,1,1,0,0,0,0,270,2,4.96
46,3,0,1,1,1,0,0,497,2,4.962
55,2,0,1,0,0,0,0,163,2,1.423
53,10,0,5,0,1,0,0,21,10,4.12
24,1,1,1,0,1,0,0,114,1,1.423
50,1,0,5,1,0,0,0,81,5,4.967
26,1,1,1,0,0,0,0,172,1,4.963
39,2,0,6,0,1,0,0,364,2,1.25
29,2,1,6,0,0,0,0,174,1,1.26
47,2,2,6,0,0,0,0,33,1,4.961
32,11,1,1,0,1,0,0,853,2,4.962
44,2,0,6,1,1,1,0,398,7,4.857
31,2,0,1,0,0,0,0,313,2,4.858
45,1,1,3,1,0,1,0,236,1,4.96
32,2,1,6,0,0,0,1,137,1,4.191
37,2,1,1,0,1,1,1,114,4,0.782
55,5,0,0,1,1,1,0,258,1,4.962
35,2,0,3,0,0,0,0,259,1,4.857
32,2,0,4,0,0,0,0,168,2,1.299
35,3,0,3,0,0,0,0,79,2,4.857
37,6,0,6,0,0,0,0,104,1,4.968
35,4,0,4,0,1,0,0,185,1,4.965
28,1,2,1,1,0,1,0,278,2,4.957
21,3,0,3,0,0,0,0,279,2,1.313
32,4,0,4,0,0,0,0,489,2,4.858
31,2,0,1,0,1,1,0,286,2,4.857
47,6,2,6,0,1,1,0,83,1,4.865
30,1,1,1,0,1,0,0,92,10,4.968
27,11,1,3,0,1,1,0,107,1,1.262
41,3,2,2,0,0,0,0,253,2,4.857
34,4,0,4,0,0,0,0,414,2,4.86
23,8,1,3,0,0,0,0,254,11,1.266
31,11,1,6,0,0,0,1,224,1,0.899
38,3,1,2,1,0,0,0,39,1,1.313
36,5,1,6,0,1,0,0,93,4,1.344
42,4,0,3,0,1,0,0,442,8,4.961
36,2,0,6,0,1,0,0,149,8,4.865
49,4,0,4,1,2,2,0,254,2,4.966
56,2,0,6,0,2,2,0,41,1,4.957
41,2,0,6,0,1,0,0,422,2,0.707
37,3,1,1,0,0,0,0,325,4,4.857
58,3,0,5,1,1,0,0,286,1,4.964
36,3,0,0,0,0,0,0,1102,1,4.963
34,3,1,2,1,1,0,1,415,4,1.25
31,6,0,3,0,0,1,0,161,2,4.858
39,4,0,4,0,2,2,0,68,3,4.963
36,3,0,0,0,0,0,0,90,2,4.961
38,6,1,6,0,0,0,0,284,8,4.957
48,1,0,0,1,0,0,0,118,2,4.968
54,4,0,6,0,1,0,0,252,2,4.964
36,2,0,6,0,1,1,2,427,1,0.748
27,4,1,4,0,0,0,0,357,3,4.96
58,6,0,6,0,0,0,0,236,10,4.857
49,1,0,1,1,1,0,0,191,2,4.857
51,6,0,0,0,0,0,0,96,2,4.191
30,3,0,0,1,0,1,0,49,8,4.967
53,3,0,3,1,0,0,0,39,1,4.955
49,3,0,5,1,0,0,0,295,2,4.962
28,3,0,3,0,1,0,0,180,1,4.857
29,1,0,4,0,0,0,0,48,1,1.327
50,8,1,6,0,0,1,0,88,5,4.857
32,2,1,6,0,1,0,1,18,8,1.25
34,2,0,6,0,2,2,0,253,1,4.021
28,1,0,1,0,1,0,0,79,1,4.857
29,1,0,1,0,1,1,0,286,2,4.86
37,2,0,6,1,0,0,0,739,1,4.967
28,4,1,6,0,1,1,1,178,2,1.266
54,2,0,1,0,0,1,0,150,2,4.966
64,7,2,3,0,1,0,0,604,2,0.959
30,6,1,6,0,0,1,0,691,5,4.857
34,3,0,0,0,0,0,0,193,2,4.857
33,2,0,6,0,0,0,0,157,1,4.964
23,3,1,1,0,1,0,0,115,1,1.244
46,3,0,0,0,2,2,0,445,2,4.858
41,7,0,3,1,1,0,0,144,4,4.859
44,3,1,0,0,0,0,0,128,1,4.961
36,1,0,1,1,0,0,0,49,2,4.961
32,2,1,6,0,0,0,0,61,4,1.25
26,3,0,3,0,1,0,0,71,1,4.864
53,7,0,3,0,1,0,0,248,2,4.12
41,2,0,6,0,1,0,0,187,3,4.859
38,2,0,6,0,1,0,0,90,1,0.74
28,3,1,1,0,0,0,0,247,1,0.635
56,3,0,0,0,1,0,0,366,1,4.964
29,0,1,1,0,1,0,0,178,3,4.858
30,3,2,0,0,1,1,0,111,1,4.966
31,2,1,6,0,0,1,0,92,2,4.963
49,4,1,6,1,1,0,0,56,1,4.856
49,2,1,6,0,1,0,0,160,4,4.965
28,6,1,6,0,1,0,0,35,9,4.963
47,1,0,1,1,1,0,0,147,1,4.857
56,2,0,1,0,1,0,0,166,2,4.857
58,3,0,3,0,1,0,0,190,3,4.97
44,6,0,4,0,0,0,1,65,1,1.405
23,1,1,1,0,0,0,0,197,10,4.961
32,0,0,1,0,1,1,0,292,2,4.967
44,2,0,1,1,0,0,0,262,4,4.966
50,8,1,3,0,0,0,1,399,2,1.483
30,1,0,4,0,1,0,0,622,2,4.12
38,3,0,2,1,0,1,0,82,1,4.962
54,5,2,4,0,0,0,0,241,3,4.857
34,2,0,6,0,1,0,0,147,3,4.964
39,1,0,1,0,1,0,0,86,2,4.855
55,5,0,2,1,1,1,0,632,2,4.962
56,5,0,0,1,1,1,0,146,4,4.857
45,7,2,1,0,0,0,0,90,1,1.334
36,2,0,6,0,0,0,0,37,2,1.334
35,4,0,4,0,1,1,0,126,2,4.963
29,2,0,1,0,0,0,0,468,3,4.968
41,4,0,4,0,0,1,0,898,2,4.963
22,11,1,3,0,0,0,0,85,1,1.27
53,3,2,0,0,1,0,0,648,2,4.961
40,4,0,4,0,1,0,0,142,8,4.962
49,6,1,6,0,1,1,1,141,1,1.266
44,4,0,6,0,0,0,0,214,2,4.962
32,2,1,6,0,0,0,0,172,1,4.964
25,11,1,1,0,1,0,2,211,2,1.032
46,2,0,6,0,0,0,0,268,2,4.857
60,2,0,6,0,0,0,0,246,3,1.405
28,4,0,3,0,1,0,0,83,2,4.957
49,3,0,5,0,0,0,0,809,3,4.86
49,6,0,3,0,2,2,0,336,1,4.153
45,3,0,0,0,2,2,0,67,3,1.327
50,1,0,1,0,1,0,0,54,15,4.965
57,3,2,2,1,0,0,0,632,6,4.961
